Date,stock_id,name,price
2026-03-27,2330,台積電,1820.0
2026-03-30,2330,台積電,1780.0
2026-03-31,2330,台積電,1760.0
2026-04-01,2330,台積電,1855.0
2026-04-02,2330,台積電,1810.0
2026-04-07,2330,台積電,1860.0
2026-04-08,2330,台積電,1950.0
2026-04-09,2330,台積電,1955.0
2026-04-10,2330,台積電,2000.0
2026-04-13,2330,台積電,1990.0
2026-04-14,2330,台積電,2055.0
2026-04-15,2330,台積電,2080.0
2026-04-16,2330,台積電,2085.0
2026-04-17,2330,台積電,2030.0
2026-04-20,2330,台積電,2025.0
2026-04-21,2330,台積電,2050.0
2026-04-22,2330,台積電,2050.0
2026-04-23,2330,台積電,2080.0
2026-04-24,2330,台積電,2185.0
2026-04-27,2330,台積電,2265.0
2026-04-28,2330,台積電,2215.0
2026-04-29,2330,台積電,2180.0
2026-04-30,2330,台積電,2135.0
2026-05-04,2330,台積電,2275.0
2026-05-06,2330,台積電,2250.0
2026-05-07,2330,台積電,2310.0
2026-05-08,2330,台積電,2290.0
2026-05-11,2330,台積電,2235.0
2026-05-12,2330,台積電,2255.0
2026-05-13,2330,台積電,2220.0
2026-05-14,2330,台積電,2270.0
2026-05-15,2330,台積電,2265.0
2026-05-18,2330,台積電,2240.0
2026-05-19,2330,台積電,2205.0
2026-05-20,2330,台積電,2185.0
2026-05-21,2330,台積電,2230.0
2026-05-22,2330,台積電,2255.0
2026-05-25,2330,台積電,2310.0
2026-05-27,2330,台積電,2300.0
2026-05-28,2330,台積電,2295.0
2026-05-29,2330,台積電,2355.0
2026-06-01,2330,台積電,2355.0
2026-06-02,2330,台積電,2380.0
2026-06-03,2330,台積電,2425.0
2026-06-04,2330,台積電,2385.0
2026-06-05,2330,台積電,2365.0
2026-06-08,2330,台積電,2295.0
2026-06-09,2330,台積電,2305.0
2026-06-10,2330,台積電,2255.0
2026-06-11,2330,台積電,2250.0
2026-06-12,2330,台積電,2310.0
2026-06-15,2330,台積電,2375.0
2026-06-16,2330,台積電,2400.0
2026-06-17,2330,台積電,2385.0
2026-06-18,2330,台積電,2410.0
